idx,m,a,b,n1,n2,n3,invert,vsplit,hsplit,periodicity,pixel_error,attempts
417,12,0.5550977616352646,1.015158142300863,1.662741150656693,5.325202397220893,3.299518257139691,1,0,0,240,0.0,1
959,5,0.33663586756579866,0.7489925974255446,4.927573927764417,5.83222254432988,2.440617185879243,1,0,0,250,0.0,2
423,5,0.8980472506711196,0.6324965895833198,5.047619464705497,2.7421653846572984,1.7327549402726192,1,0,0,210,0.0,1
991,6,0.5086396801064197,0.5206212155704399,3.8416543964728644,1.7733715748176597,5.925143306670897,1,0,0,260,0.0,1
179,4,0.5077377135418139,1.0316129982481637,5.509721776242372,3.2386878842826694,5.015729403034117,0,0,0,290,0.0,1
907,1,0.6465236488951966,0.8716518211667593,0.6208931721321472,4.424578340156289,4.232171510966504,1,0,0,220,0.0,1
212,2,0.7138265405736464,0.6199297166699879,3.5842346601691966,0.5903148921461993,2.4502746669321596,1,0,0,220,0.0,1
938,8,0.37365153632915615,1.1903271103541728,2.3445378378959094,0.5616905077775824,5.907312605537299,1,0,0,260,0.0304,6
46,11,0.986686423685933,0.9672845081050436,2.9369420390816923,2.2752448125435945,0.4306711630602121,1,0,0,240,0.0,1
710,10,0.8650446107879047,0.764353711524532,3.3683245264967843,5.297475523502413,5.236029791837083,1,1,0,220,0.0,2
633,10,0.699297535206739,1.0223083618635385,4.959383364850456,4.606155354701624,2.0831775808882727,1,1,0,230,0.0,2
764,3,0.9539956698649674,0.8499578109535356,4.139324289002259,4.28266784402184,2.578051482958729,1,0,1,260,0.0,1
152,5,1.0219969024083035,0.8826796263120552,5.652171805899933,2.898131203170604,2.5546847770642187,0,0,0,280,0.0,1
12,4,0.7917059903759504,0.43562400934020457,4.514558168172504,3.9170909228267177,1.4331511174433,0,0,0,270,0.0,2
733,9,0.3579003701048711,1.095220251606421,3.8410799612801734,1.7212626399066286,0.7253255905242159,1,0,0,200,0.0,4
244,1,0.6862351724421336,0.7310802818297429,0.9696029810633539,2.6889392558257597,3.096094490039614,0,0,0,220,0.0,2
381,9,0.5580314427350195,0.5928195562392959,3.2370822462129327,0.9367489602346745,5.221498299975972,0,0,0,250,0.0,1
762,7,0.7980409494221326,0.3236112746011734,1.4200614571512884,2.2783432650545747,3.2813109735322974,1,0,1,290,0.0,1
637,9,0.4035389043748943,0.700493809941403,1.0855986152930184,3.3512720546166275,2.5569192541840433,1,0,0,280,0.0,1
818,8,1.030957596061388,1.0617076192598585,5.444553256697775,2.2955675299389737,0.40899308633496667,1,0,1,200,0.0,2
574,12,0.943232491915248,0.7082006434334385,1.445234978144805,2.891316561425229,1.8716896778899186,1,0,0,270,0.0,1
677,7,0.6318034712516022,0.8852749807951157,0.507390481219807,1.2602143720123429,1.3712180610915765,0,0,0,230,0.0,1
607,6,0.30566172867703045,1.1202027028598174,5.155982911500047,2.8510892285692884,5.173270731511416,0,0,0,200,0.0,1
973,8,0.6589390184994918,0.7459258238605442,2.2719617098716283,5.340282248971639,4.835762427216615,0,0,0,240,0.0,1
922,7,0.7103818069438054,1.0010363205859754,1.1016693610536712,1.343308652391138,0.6526307179779273,1,0,1,280,0.0,1
23,4,0.628616517589658,0.31218825305809705,3.7354283919120683,0.6667681647242474,5.597711290737256,0,0,0,250,0.0,2
220,3,1.0559143303241165,0.6559214326598038,5.351834001043921,3.7697922874447123,0.3870914892518555,1,1,0,230,0.0,1
435,4,0.46508977894793196,1.0096658206337306,3.86656878260875,1.6580937786623597,3.8349332993435743,0,0,0,260,0.0,1
133,7,0.4713162843103353,0.898059528874685,4.06837622060203,1.8572503166971521,3.5629004692764106,0,0,1,260,0.0,1
953,10,0.5440634313171512,0.9581521351119164,3.058319480907413,3.4011952951146895,3.025103512041856,1,0,0,280,0.0,3
915,3,0.6507493497737823,0.8057600962734117,5.074908771781189,1.0607805816959675,5.832778769284009,0,0,0,240,0.0,3
91,2,0.500840364071741,1.0466624900163874,5.579637038562453,3.0288766671603944,1.5822113647958533,1,0,1,250,0.0004,6
419,3,0.3256003710795225,1.0203023584736923,0.7323210810464957,1.4600501274919158,2.1268054527384503,1,0,0,270,0.0,2
368,6,0.9175213500546614,0.8086118761197157,4.28073003500614,1.5687107439525967,1.4978546552247236,1,0,1,220,0.0,2
721,11,0.36953392188664846,0.8792411309676391,0.8574833571253097,3.875426361270764,1.6799291666409912,1,0,0,300,0.0,1
170,8,0.9737179580015856,0.9737308661246179,3.4794920520471644,4.974619074776331,3.1318592943132444,0,0,0,220,0.0,2
757,7,0.28900166891969215,0.9486841725076756,3.1653240934483833,5.279441505179503,2.3018895952870997,0,1,0,250,0.0002,6
816,6,0.9940658900890998,1.109180426892825,4.468524278122895,3.761323521438701,5.611493132384707,1,1,0,280,0.0,1
107,1,0.7504766147430653,0.8200516128773054,5.260498305391504,1.4970235654659272,4.952450952501802,1,0,0,230,0.0,1
119,4,0.6477321030019031,0.7186095096220854,4.063425799734087,3.7557700755265966,2.3704231317562066,0,1,0,260,0.0,1
643,3,0.7788599913083478,1.0036772173042805,1.718491874652139,3.709820670929257,1.7442468454457902,1,0,0,200,0.0,3
262,10,0.8800243744879475,0.6352476627220245,4.1406903248948925,0.3118398344092126,4.301381814904486,0,0,1,230,0.0,4
615,5,0.6947620051191489,0.9634044143535434,3.9383462747694167,3.424856929907125,1.099446809582022,0,1,0,230,0.0,1
355,3,0.8964923325038848,0.38149525500815235,5.494337241190177,1.3183217471300264,3.708340922400896,1,0,1,240,0.0,1
382,11,0.8083467437937274,0.6987961759488925,2.1133794114149365,2.647220742230996,3.648694430360655,1,1,0,200,0.0,1
590,11,1.0515510739849314,1.100248604206104,5.0520937624358675,4.67378943935941,0.23502234665070398,0,0,0,250,0.001,6
982,10,1.042197191685253,0.7264256791889948,3.0758314354631544,2.1159449730889324,0.5964066967356457,0,0,0,230,0.0,4
8,4,0.972493491558252,0.6362658791946193,1.9119055181979547,5.399027465901747,0.3023994088922069,0,1,0,210,0.0,1
292,2,0.8303241183671797,0.5423644219589285,0.4523987477018218,5.563656684429546,3.164658424095798,1,0,1,250,0.0,3
683,2,0.8958412642668236,0.4048380689390606,4.7457005070296585,0.6892858666001522,3.66386145324335,0,1,0,250,0.0002,6
720,6,0.582429453563997,0.3220618172254941,3.0523810513440774,0.9616945041417915,4.8200459041194215,0,0,0,220,0.0,1
325,7,0.727441090318981,1.0898055498253263,5.18701104253671,5.633484536271223,3.50075204697839,0,0,0,210,0.0,1
139,1,0.8031899219115519,0.541733538183366,4.464563081405692,2.802585236520112,4.521729074565823,0,0,0,250,0.0,1
990,12,0.8724475101748077,1.1149923863639417,0.4059348670631778,5.822060926283899,3.1160215115447785,0,0,0,210,0.0,1
138,7,0.9933106945906808,0.9486824463504113,2.5566584297421553,4.291794206637093,3.210504509483696,1,0,0,220,0.0002,6
360,4,1.1292869384628248,0.6200179791012532,2.4586397551002603,3.492591643817664,3.2478490340614106,0,0,0,250,0.0,1
449,12,0.44141751096025755,1.0040528722127324,0.5910136497389046,1.9296323148058416,4.819718933064482,1,1,1,250,0.0,5
609,12,0.6994520245300231,0.3321731213899691,0.63767359375252,1.0449146439762027,5.860417700370801,0,1,0,200,0.0,1
584,4,1.0405103720262188,1.0068476300243376,5.393107438764838,2.9399505487037114,4.167027020185298,0,0,0,280,0.0,1
364,3,0.5567421194155154,0.3947748220146262,4.278064798739873,5.093536537394343,4.494529300029974,0,1,0,300,0.0,2
920,5,1.1014395310565632,1.0169139514471448,2.9361293843489893,5.88466358654691,5.484708653248365,1,0,0,250,0.0,1
889,10,0.8565010975044404,0.5038690983114663,3.288870134367809,0.5645093425213851,1.7668817542028896,1,0,1,200,0.0,5
843,1,1.001926444972022,0.9791811219034195,5.460428642263009,2.8266470030660034,4.902846903664995,1,0,0,300,0.0,1
780,4,1.0706118227313015,0.3098010259530007,0.437133519808569,0.9861043528455135,4.534495822162613,1,0,0,210,0.0,1
273,11,0.5311534806410743,1.032957383470244,2.4217110596763836,1.7296922234550451,1.2016625132691663,0,0,0,250,0.0,6
149,8,0.6222444123010076,0.3510432520920991,5.196970651577965,1.1875474450380326,4.327325645289223,1,0,0,260,0.0,1
517,7,0.2799068773827154,0.9681064845763746,4.296064870408709,5.326791185970249,1.6045242824328918,0,0,0,250,0.0,1
15,6,0.44189265009785406,0.7058047211690192,2.850580904420113,5.13460153089439,2.0470923045133387,1,0,1,290,0.0,1
830,12,0.9671400144428653,0.743399935416734,2.4806225328380953,2.082758636874139,3.1695001385389494,1,0,1,290,0.0,1
548,2,1.1924846530076236,1.0414776011111977,4.578143385127559,2.261142936950515,0.28722608446719256,0,0,1,220,0.0022,6
866,9,0.9219662145678728,0.5207513013085165,4.294880363730369,3.524727045757165,3.5331121493795514,1,1,0,210,0.0002,6
896,5,0.9540597321775134,0.2973501357072131,4.61515881124575,1.1192727485496285,2.1969164822003697,0,0,0,220,0.0,1
243,4,0.4093941955908747,0.8638037564473,1.3809264283293026,0.46139200311787704,5.447171084891824,1,0,1,280,0.0,3
766,11,0.7640307346775769,0.7641767604276006,4.7655122153871,0.5083096596076287,3.9476700451344895,1,0,0,240,0.0,1
588,4,0.726178336403681,0.4398488436902569,3.108697643108195,3.439200821807647,5.529830777806893,0,1,0,230,0.0,1
942,11,0.704172442879517,0.5641298871188156,4.315637864640227,1.7094788349372352,1.5837085297450857,1,1,0,200,0.0,1
57,10,0.7569848091236814,0.7895170254321223,5.243340102347185,1.0327814182380788,3.5599516059227994,1,0,0,270,0.0,2
776,4,0.7674143536202553,0.6638611821532039,4.7254967446509175,1.7315281873382635,3.4680056316850982,1,0,0,260,0.0,2
842,7,1.1289560347146215,0.45521401994658517,2.822169524598443,1.3812012581742832,0.9305084530709635,0,0,0,220,0.0,1
704,5,1.0571323320954846,0.39755695297047255,1.2540254054740025,2.5544986850641025,0.5524474810443789,1,1,0,250,0.0,2
993,12,0.634687597075861,1.115778926077966,3.1842912115662343,1.234618224921482,1.6170446519963493,1,0,0,250,0.0,1
534,11,0.9257037581221993,0.6658410854816179,5.025669061283679,5.548943314548661,5.519469388363915,0,0,0,280,0.0,2
551,5,0.838537241396386,0.48524115754508157,2.949436958131985,1.55207234065857,2.67714418996583,1,1,0,230,0.0006,6
606,12,1.0353026656139321,0.6936142996480257,2.8174321122314896,4.6386577593430705,5.223775165732601,1,1,1,280,0.0,6
707,2,0.4785032690930374,0.887838226285328,5.599700057121409,0.6920712995953453,2.508813367002292,0,0,0,200,0.0,1
559,6,0.48857833891398356,1.0424917541809977,0.5395362800187924,4.636557616916651,0.4586100178512516,1,0,0,210,0.0,1
156,3,0.9997744708706496,0.5324467694169583,2.3251860879987905,0.4335023085589352,2.1289220619761955,0,1,1,230,0.0008,6
522,7,0.8177816835968006,0.5612147485659901,5.403272097839382,2.332946009207967,2.526390707009731,1,1,1,200,0.0,1
59,2,0.2546246866638923,1.0312732714062325,4.415129172129479,4.889330813851572,2.570818960339641,1,1,0,240,0.0,4
529,11,0.9194814547074396,0.8407171229769259,5.568895418578155,4.809007391255544,3.9633641253761565,1,0,0,220,0.0,2
785,11,0.9547293952852953,0.8629442067956743,4.500995374134292,0.6372727576776355,4.371090546352602,1,1,0,250,0.0,2
221,9,0.9107343901400297,0.4442633742564058,2.9547244762422333,1.0216658925282367,3.034789213210193,0,0,1,290,0.0,1
645,7,0.5622513753947942,0.9562965520491624,3.8177697897096965,0.5712164237706158,5.695529433652784,1,0,0,230,0.0,5
865,12,0.37389439151961035,0.5994263153415671,1.957919633815821,5.095829300968872,5.869245927105413,0,0,0,230,0.0,2
821,7,0.6009399570586591,0.8011441930232113,4.876302463523629,2.626034302544948,1.8657844550935654,0,0,0,300,0.0,1
567,4,1.155230865520143,1.1356429535154593,3.0026797174889426,4.198728058587378,2.143115449562175,0,0,1,240,0.0,1
800,6,0.7040126793827993,0.6400300633234066,4.26451468155421,4.371914753921118,5.783687024010418,0,0,0,300,0.03,6
998,9,0.7455730137124071,0.5165135399470595,1.7336014317552806,0.6748426691852518,0.5459244227949889,0,0,1,250,0.0,1
68,2,0.613449139491886,0.7475771640194312,1.071583511187991,3.2755362606702807,0.7506710583721491,1,1,1,290,0.002,6
62,12,0.9669454946347004,1.05878813818187,5.18236720092692,1.0583682050890115,5.011475744551153,0,0,1,230,0.0,4
431,6,0.4559768769816356,0.7658104476582644,3.694555870487911,5.2033258664191555,0.9417954327395068,1,0,0,230,0.0,2
350,12,1.132078640567601,0.4643858261920835,5.1964200322976914,2.939935623058457,2.1271569774386077,0,0,1,200,0.0,1
727,4,0.8351974375599704,0.7621602420893986,4.2475175033407515,0.8364383122423265,3.194339374654157,1,0,0,280,0.0,1
569,10,0.3308430550126337,0.9834236006120187,0.29851181100881885,1.7468990204192318,0.49431146650355995,0,1,0,230,0.0,1
692,1,0.8909700747745636,0.8008841821091351,1.0023585094983207,3.363910421278051,3.3130229358113197,0,0,0,290,0.0,1
177,11,1.0454974533296257,0.5777441942190553,4.58966919803947,1.7197113184011439,1.7060789018214535,0,1,0,210,0.0,2
428,3,1.1143280028614793,0.34353044253496773,2.1104904886678315,1.3484984311655097,2.271737569177332,0,1,0,220,0.0,1
10,7,0.5962385332819629,0.7278297344836202,0.8694245122351034,1.1421344602140968,5.8577436059739085,0,0,0,290,0.0,2
330,8,0.674648887350975,0.8967906836506611,4.801332566726445,3.0437022450523123,3.9409325084493503,1,0,0,270,0.0,1
984,5,0.5919286374541283,0.49255756346056556,3.9789017352497558,2.939218758827714,4.518002460021077,0,0,0,240,0.0,1
227,3,0.3203172230604571,1.0195972675970915,3.586680515388057,2.7398950015813974,2.477479346138337,0,1,0,300,0.0,1
465,11,0.44925323143423285,1.0796789395240853,3.773827908835956,1.3368944691405609,3.9488577644949405,0,0,0,220,0.0,1
1,11,0.4277894162781668,0.8664445301545485,4.063806590775527,5.736255144285062,5.3421506526981375,1,0,0,300,0.0,1
580,2,0.9045393235034709,0.7167399501162179,5.277378061768354,5.131886605716302,3.5855983973210916,0,0,0,210,0.0,1
570,7,0.933350649659219,0.798113662499067,4.836172185797245,1.4182921920261076,3.117796436067015,1,0,0,210,0.0,2
962,9,0.9831102771996416,0.8347787831321483,1.045782166241751,2.3731815526211317,5.855767065769061,1,0,1,300,0.0,1
321,12,0.4059454139270877,0.9341347842804434,1.2107008463369757,4.622939092158666,3.5818918143695906,0,1,1,270,0.0,1
927,6,0.5034616477169889,0.8935509557722808,1.7197862066225096,4.794050137967471,3.8913777557959266,0,0,0,260,0.0,1
30,12,0.87276214426779,0.6833864592446585,1.8405272346844748,0.7761934251395031,0.7072017871156653,1,0,0,230,0.0,1
613,7,0.669164768514391,0.6201408705906964,4.306121267254463,3.4140365465091267,1.6601150370444646,0,0,1,260,0.0012,6
461,8,0.4473396872522529,0.9158214412952693,3.1753599734794364,3.6982275017154236,3.2362348592381114,1,1,1,260,0.0,1
42,8,1.0817580734524865,0.5056385975133173,1.9020194546575675,1.3450105524473637,1.4302038028679862,1,0,0,300,0.0,1
36,2,0.6852272901767709,0.3329936133701256,2.159988516945574,0.8844274137287393,3.8126803496701447,1,0,0,280,0.0,1
955,2,0.5898833714190338,0.8379508921982562,1.1082668708704888,4.206655691727208,2.2732955031280233,1,0,0,200,0.0,1
904,4,0.8695282788152535,1.008628189650257,4.975575998865638,3.4956345715314385,1.1370727901443167,0,0,0,230,0.0,1
813,8,0.8904866813948641,0.5136460947695655,0.3692831257622295,4.873336522097603,5.9217796427520435,1,0,1,270,0.0,1
120,5,0.3399127947424129,0.8038330405831084,4.924900193479594,0.9304663293640446,1.7296937310522849,1,0,0,200,0.0,1
549,7,0.8230530618524636,0.9073265108842549,1.0738976203558992,5.281227746773153,3.4779805150366974,1,0,0,250,0.0,1
37,7,0.28882200945282654,0.7441159097514938,4.567844645187707,3.1284561910124413,0.6889490768585644,0,1,0,240,0.0,1
125,9,0.3717771829481686,0.6940158634604765,4.620010504121104,5.129290720791434,5.855264683206194,0,1,0,220,0.0,1
966,10,0.9995209956074569,0.4439649843834488,4.908088616280687,1.294711847494135,4.829580859392545,1,0,0,240,0.0,1
349,9,0.6613562558507967,1.083192403678673,0.41920309710341797,0.9217458801282511,1.177774382682312,1,0,0,240,0.0,1
128,5,0.8046842566313145,0.5123393943553163,0.8791193502387086,4.467260744803731,5.0893288772894945,1,0,0,260,0.0,1
980,2,0.7054755685336502,0.27561891691090956,1.3479475156497012,3.7932602789527867,5.710025805061914,0,0,0,250,0.0,1
815,6,0.38250228747522474,1.0290545056998974,2.1665619861203007,2.5628517942187106,3.304231730003589,1,0,0,240,0.0,1
286,12,1.0640897951428268,0.3914795691428116,0.8696450599510969,4.921825760583917,0.23913433171262558,1,0,0,210,0.0,4
389,7,0.6093723162926084,0.9041479114896744,1.24391093085214,3.200368340685035,2.9744782600230395,0,0,0,300,0.0,2
66,9,0.9076424963361669,0.883390012201607,5.113576148059241,0.3911782491692758,4.762541341827649,1,1,1,260,0.0,1
200,4,0.6367739929220576,0.3819902132113044,3.156996197625952,4.004987441681601,4.338629510762269,0,1,1,300,0.0,1
141,8,0.5456758944538318,0.49298794430738313,0.5532327187631093,5.659063599593264,0.432584033396547,0,0,0,280,0.0,1
257,11,0.580439999712657,0.4563585633249744,4.149932805441726,1.959676812797159,4.55632305097685,1,1,0,270,0.0008,6
500,1,1.0546713952386206,0.9101265261405602,1.4544281517436402,4.089795537911455,4.479740031022482,0,1,0,250,0.0,1
151,4,0.43527291751715896,1.015405343348329,3.367534579698876,5.920168100837925,2.693519251542413,1,0,0,230,0.0,1
488,4,1.0428283262071423,0.43585491076536725,4.205960929788423,3.1289719421121456,1.5019846950742177,1,0,0,270,0.0,1
318,12,0.9042761696641517,0.4779119560169956,3.5645410831100506,5.4150493662649355,4.729281828101083,0,1,0,200,0.0,1
78,11,0.8084514002860319,0.9238123535588241,1.284796328423516,5.274688611281591,3.718162819913802,1,1,1,240,0.0,1
65,12,0.8984896336091793,0.9315588939124434,2.7781856622984913,2.7944842579577474,4.211309436924298,0,0,0,300,0.0,1
858,7,1.0387712479956175,0.6564105185517881,5.047533253744873,1.745324350309308,5.850072717768461,1,0,0,250,0.0,5
467,3,0.5245400566731927,1.0078403312475324,5.826024480621503,5.8502754579476886,1.576297592108715,0,1,0,260,0.0,1
136,4,0.6411768763257669,0.6438826062291827,3.158433462857876,1.0265981352432456,4.482573777692798,1,1,0,300,0.0,1
366,11,1.0166282202163537,1.1079242826972067,5.298564241682865,0.7934998608266267,2.0212714300260277,0,0,0,220,0.0,3
22,11,1.0109030284417326,0.9781173247363806,1.7320060803337236,4.238657519492407,3.0679616519138744,1,1,1,220,0.0,1
983,4,0.3883350542298402,0.5352690726077931,5.244413671304692,5.472738404301648,3.5989444262606325,1,1,1,300,0.0,1
509,9,0.7613283599232801,0.6461439673303786,4.8359373085458595,5.387252802531347,2.5155473561609054,1,0,0,260,0.0,1
894,11,1.0013068672534862,1.0133788594658797,4.245062831100867,1.3566483554297628,0.3651148478514343,0,0,0,300,0.0,1
880,6,0.48373504197517836,0.5648295598244538,2.5175585181136353,0.6470252936947581,3.9795798764992183,0,1,0,290,0.0,3
322,9,0.9206561180029165,0.39958443226580603,5.393089605198421,4.497859882624171,5.208173022499562,1,0,0,290,0.0,3
743,5,0.7316247247675283,0.9831172452514745,3.0531581708585462,2.7430467030126082,2.760470484777075,1,1,0,250,0.0,5
629,7,0.43999386971345755,0.7000373548990356,2.1586131600976493,1.0863697193872983,0.3935883836742216,1,1,0,270,0.0,2
448,5,1.0796637231455253,0.4015948331799535,3.695693771837933,5.677627164476968,3.6833460702678935,0,0,0,280,0.0,1
261,7,0.5841781125088626,1.0009979014153614,0.30929520669779476,2.7404675135121876,4.945011584111429,1,0,0,220,0.0,1
82,8,0.5278388295524543,1.0168915980708715,4.648556480562545,4.774657971965754,2.672961318507236,0,0,0,270,0.012,6
160,6,0.8497777973064462,1.1261584762414112,3.1161175513091735,3.1144191811990276,0.8057191140078412,0,0,0,260,0.0,1
195,2,0.5648479187462913,0.7045509231691395,0.41421828718674436,1.8633878339718961,5.748902306567548,1,0,0,300,0.0,1
947,4,0.938956968224382,0.46302794115767126,2.5949446155323304,0.7869214215076579,1.474863275377897,1,0,0,240,0.0,3
851,3,0.8475529358620173,1.0297092119602955,1.6684910705390725,2.126404172494491,0.7685195185093888,0,0,0,270,0.0,1
297,10,0.6903985502781023,0.9210912827018417,0.7995569011587518,4.2213420536069775,2.187680086613602,0,0,0,290,0.0,1
913,11,0.4186822337939658,0.7279750929211848,3.475844500792818,5.178305442220292,1.252941038642212,0,1,0,270,0.0006,6
656,6,0.9361528369062853,0.7709676935071863,2.2693144000564365,3.7711073736707346,3.6877418686569152,1,0,0,240,0.0,1
442,7,0.6005843997673476,0.9718292071051481,4.139635649726976,2.1581682914699485,2.8555413373920273,1,0,0,220,0.0,1
83,3,0.6651414443224513,0.6126409656295402,3.4835405122563246,4.695799822118988,3.500538023828461,1,0,0,210,0.0,1
115,3,0.48906152286596305,1.05956032659289,0.6035115313653949,5.486668914546856,1.6480076682089673,0,0,1,200,0.0,1
81,11,0.6592890454497725,0.4961635009247483,4.012618769936613,0.958037577507652,2.4543058929715835,1,0,1,290,0.0,2
674,9,0.5075233029143585,0.49661686259860405,1.410802301071922,1.0850219243698354,2.87535114224487,1,0,1,270,0.0,1
413,9,0.6459203683643329,0.6600782090330023,4.64826259470387,1.8053985372686356,4.260903004157176,1,0,0,270,0.0,6
190,12,0.7488943741263036,0.7997257583086588,5.414766346926205,4.881776848689009,2.668698500508541,1,0,1,250,0.0,1
260,2,1.0143353630619978,0.5469638587032681,3.4035023806996154,4.32553631658802,1.7142851540024409,0,0,0,250,0.0,2
515,3,1.11699486893237,0.8131159850578296,0.5723084188093029,2.560245460607448,3.2583004716802955,0,0,0,280,0.0,1
934,9,0.7344681052912385,0.8491570153190021,3.2820081614638608,2.1053436397119105,3.6761671018080957,1,0,0,240,0.0,2
271,6,0.7845690879203225,0.49558786671939054,1.2673328765655258,0.8316533759642452,2.285480382221995,1,0,0,260,0.0,3
463,6,0.5030517543320377,0.9762053854280768,5.051215160567093,2.6854111180507116,2.3588479440029277,1,0,0,230,0.0,2
960,5,0.7895120923153214,1.1204687665315352,2.5691187905891835,2.3397943297766974,4.8519182843635535,1,0,0,220,0.0024,6
404,1,1.0636725482553873,0.5179171839807647,0.8135764115838474,2.3678028496240917,1.1047970519305417,0,0,0,240,0.0002,6
697,10,0.9986859528941127,0.5230847011693613,1.1379037081058285,4.430699636223242,4.167335536202336,1,1,0,260,0.0,1
56,5,1.10902780238883,0.34204007045457,2.592704822822346,3.7339500013544695,0.9026395438265142,0,0,1,210,0.0,1
867,3,0.5474220438647396,0.285808966126296,0.23851311177640358,0.602544747483988,0.23387636181518887,0,0,0,260,0.0,1
236,3,0.9838811482866126,0.3570973189217262,5.096674804916073,5.351211929548546,0.7557338607558839,1,0,1,240,0.0,2
247,4,0.7222095254212886,0.5554199955361084,3.7903719060854124,1.360303186951052,4.826482860974547,1,1,0,220,0.0,1
680,4,0.837818618193067,1.1788871086785517,0.9909448274708159,2.9054433464789207,5.327450110986861,1,0,1,200,0.0,2
52,1,0.7395710198571769,0.5617358325906912,5.2325661955828755,1.0923304702533954,1.8277934145104815,0,0,1,300,0.0,1
649,10,0.7242458049258595,1.0565578884873725,0.6034253228790756,5.6368575700854,3.8986504055163427,1,0,0,280,0.0,1
783,6,0.6911236219757477,0.9475441763997855,3.818116241668415,2.2599269259696517,2.9141185394308735,0,1,1,240,0.0,2
49,11,0.5546098440430851,0.8726265956095345,3.7731924768704204,4.507685339865928,5.863252701653887,1,1,0,280,0.0,6
354,9,0.7080774683472426,0.44544085666470157,2.853549917236754,5.768592596882583,0.9265890592927065,0,0,0,290,0.0,3
717,8,1.0552627411694964,0.8238844666013821,1.8693426992783873,1.5799085465963365,4.8081487154193985,0,0,1,210,0.0,1
564,1,0.9090031534912828,0.7373726444567257,3.904502834557321,4.537214725732838,4.4840888285594085,1,0,0,200,0.0004,6
539,2,0.29938723291506764,0.956899347466194,4.6473606138834835,4.250633819131543,1.5479504830495152,1,0,0,260,0.0,1
63,5,0.7678646497897704,0.8826273823926107,2.1955232767922594,3.8087814257496864,2.29785631719977,1,0,0,290,0.0,2
612,2,0.9002631858751016,0.6891368085576333,3.0787255392401707,4.621312004486426,3.0184663638761147,1,0,0,210,0.0,1
134,10,0.9676684310010679,0.5581725765416294,4.397520931951512,1.536926163204946,0.6496397316759555,1,0,0,290,0.0,1
758,10,0.8847647216432154,0.4951572125510272,4.076285226648635,4.337989592541556,4.472769544713695,1,0,1,200,0.0,1
343,4,0.7056156822557742,0.5673870553584971,1.1095604351354975,1.4492645572995329,4.638718410791793,1,0,0,290,0.0,1
976,6,0.80715248925476,0.5348180084891045,5.329341159483904,5.042697451154806,5.253701197040185,0,0,0,200,0.0,1
558,11,0.6694182391468687,0.7019678197013329,3.445876106610782,0.2627101002488254,3.6257838864800136,0,0,1,260,0.0,2
412,3,0.8999035139629287,0.5842456654093329,3.225577288338386,3.2361681820584307,2.6440123238122046,0,0,0,200,0.0022,6
849,11,0.8864715907248563,1.1243440259421198,2.7628449348043245,3.7629428174512123,5.464283659118482,0,1,1,240,0.0,1
495,6,0.9534792824613123,0.5727434420901246,1.9274489589145394,1.8965478595378782,2.996352542340247,0,0,1,230,0.0,1
143,6,0.4170652894421479,1.1093985622998306,1.7924988283694634,1.2086069942515496,3.9113523510001245,0,0,1,200,0.0006,6
458,7,0.9510208469335002,0.7383260454644884,4.421745650090964,3.5478395776898584,0.3594907110343445,0,0,0,240,0.0,2
476,3,0.9908534895880752,1.0565091209081776,4.462200408880549,2.7043171654370797,0.5629439161492451,1,0,0,200,0.0,4
936,4,1.020112757179283,0.6620442794326508,1.753295258942913,4.364472022316383,5.6023443931010775,1,1,0,220,0.0,1
411,2,0.74034998621975,0.910801155447124,2.1826179256593696,4.942142815037039,0.381393405585476,1,0,0,300,0.0,1
265,10,0.2547191612089095,1.0909549141532167,3.4078630917312056,3.508154638832881,3.2010196008563305,1,0,0,290,0.0,1
441,10,1.080337691909469,0.9183051463327364,3.9129754250148805,1.0024878383543634,1.4408857007278848,0,0,0,220,0.0,1
161,12,0.9694507792708138,0.688352579843704,0.8745813874917575,2.175666842160052,4.141876487838177,1,0,1,210,0.0,1
89,9,0.6092860411475435,0.6745971009352298,2.8543897131158515,3.2361890006659646,1.2539517851205635,1,0,0,270,0.001,6
827,2,0.773097518568663,0.9512936714040846,1.2079886642551154,4.16653460194767,3.1498369759825873,0,0,0,290,0.0016,6
969,10,0.9869330011407019,1.0722337289941875,3.4524403527437735,4.38329831773256,5.3256937404450015,0,1,0,300,0.0,3
642,9,0.6769144566933727,0.9897961483950923,4.0725955415890045,1.189985795100157,4.388513745925029,0,0,0,270,0.0,1
820,1,0.9401092680705536,0.3027149770770388,2.07740487057615,4.370281251744096,4.781134355064939,1,0,1,230,0.0,1
248,5,1.0253599682155408,0.8811178002649939,2.968804322742733,4.824319241975654,5.473628486336854,0,0,0,290,0.0,1
596,2,0.6559151462348742,0.6727082228576956,3.320534192935651,3.9454934742185985,2.4555283153940395,1,1,1,200,0.0,2
740,2,0.7042108080909878,0.49429432242505167,1.8900964157823872,0.8107600431040719,5.310159926487976,0,0,0,300,0.0,1
699,2,0.4573290736064714,1.007427123817522,3.180513712514903,2.9485746913000126,2.243478844604952,1,0,1,220,0.0,2
773,7,0.8843170746747558,0.6966565978557769,3.509334088856238,1.433645748483871,2.1399080277088522,0,1,1,280,0.0,1
462,11,1.120773592541513,0.9754800505886315,1.6594142799188747,4.942211888358434,1.3246342254566492,0,0,0,290,0.0,2
711,5,0.9253454184704281,0.37556920663726606,0.7312765611199311,2.2530746999901434,2.369912348017748,0,0,1,250,0.0,1
